date,bitcoin,ethereum,tether,usd-coin,binancecoin,binance-usd,ripple,cardano,solana,dogecoin,polkadot,dai,shiba-inu,tron,avalanche-2,leo-token,wrapped-bitcoin,staked-ether,matic-network,ftx-token,litecoin,okb,chainlink,crypto-com-chain,stellar,cosmos,near,uniswap,monero,algorand,ethereum-classic,bitcoin-cash,chain-2,theta-fuel,vechain,flow,the-sandbox,apecoin,internet-computer,tezos,decentraland,frax,hedera-hashgraph,filecoin,theta-token,axie-infinity,elrond-erd-2,true-usd,bitcoin-cash-sv,eos
2022-05-10,30269.58695662948,2249.8909622207443,1.0002380044477386,0.9992029244053588,301.28375582072573,0.9973734389059282,0.4947442712197595,0.6162965800965399,63.59080375212239,0.1050767558128506,10.801429785440924,1.0000105246322175,1.4486352671343052e-05,0.0737911461141918,42.29912539310415,5.193586309514334,30438.34539043629,2233.5625774709665,0.825945409325903,30.49252960679533,77.62901854884313,13.84856874336151,8.259154836604385,0.2097597114091395,0.1427716084126592,12.803219382752571,9.533678525626588,6.028475447233021,176.29866775513486,0.5812633824209081,23.179668316807668,222.4274107692475,0.0762857191070405,0.0965997207439166,0.038690359541214,3.5779108637959043,1.7388171525751717,8.126414105454488,9.995525898573971,2.0373424794007846,1.089931608755753,0.9982136414347964,0.1077162091118782,11.220712583995777,1.713336932525743,25.57467300972672,106.11623969186635,1.0007792943096383,60.59544321483234,1.7061700703178833
2022-05-11,31026.93386836242,2344.797715643986,1.001218158481605,0.9994516064611406,318.9583938325508,0.9999202647528184,0.5150902169040511,0.6294082867516517,66.73197492092409,0.1082318884133069,11.325014505908833,1.001602635651879,1.6208340868517628e-05,0.0770891490874762,44.44359769287889,5.399792531254027,31047.22125658299,2324.331532349655,0.8907814481399241,33.04666388536744,80.20417321726917,14.629712303832871,8.584389681829904,0.230111617022674,0.1485594642297699,13.606189676683966,9.613475960219724,6.065574442691099,162.00088513556346,0.5843125618254269,23.93899149829687,232.1201374571561,0.0858406021234341,0.0990432279941724,0.0391676763917643,3.935774541606015,1.739208213407597,8.96807284597365,10.566262563392153,2.118819473529568,1.1163977344005618,0.9999244986473128,0.1150701897983537,11.34968259011923,1.7858503117466362,24.438745427360093,108.34766437029823,1.0021184389549869,63.40821648487476,1.7167850417608077
2022-05-12,28913.48836365432,2080.910243657776,0.9959687792379176,1.000520370380278,269.00669656703536,1.0008863429837356,0.4166899939611601,0.5163818112061884,50.32055764767889,0.0842542676468065,8.901204052865326,0.9985742686936692,1.1986208409651607e-05,0.0750308649388126,30.905388789126334,5.229654815745461,28803.16422107853,2055.579915469846,0.6639467894917128,29.63491583322317,66.44698876809255,11.087987510380968,6.911541166531226,0.1943267039077381,0.1253948493423173,10.846331838870803,6.357385489676193,4.865179130268883,138.49993212829486,0.4430222069367525,19.85535570180605,194.36615606863523,0.0730171553877155,0.0704448356193845,0.0305362808252835,3.108726617726861,1.307831773826622,5.628892521294298,7.313536464897156,1.7797112952101035,0.7894948683766492,0.995810979545396,0.0906983612044125,8.516847080281513,1.316743126543811,19.178506142458907,83.90755055089878,0.9987107056034494,52.43650870785112,1.4030232466676964
2022-05-13,29126.11597686014,1966.699171133666,0.9980525086279798,1.0015781331315323,269.7728009260508,1.0034033630649928,0.3877209670878742,0.475377639797892,44.64907159879217,0.0830307495134744,8.769325238296613,1.0002396205393904,1.0929454310884214e-05,0.0675780224512386,30.418492954552143,5.104540681923742,29105.200506677436,1931.2269751000983,0.6017680593022542,29.69728217070608,64.3748302656497,12.014503243805922,6.575553821843376,0.1776227131335271,0.121100941004696,9.750761337183734,6.429199500432946,4.682426161647365,138.07342624631795,0.4185500408670682,19.02971453398785,194.9897348122372,0.0810201569672351,0.0600082586340998,0.0277640668562732,2.765311227350526,1.122253058022231,7.849348405057369,7.258470970053188,1.6833700989355949,0.7167104867880951,0.9977774419719944,0.0870955998433779,8.132473201200233,1.2220465414820725,19.685200459534197,77.95925848794066,1.0020432440771023,49.95373781006077,1.2776623738707802
2022-05-14,29310.728959858257,2010.214051125259,1.0006098105286818,1.0023746383006948,291.05538401729126,1.0025203392018518,0.4221611103052877,0.5299473399226003,48.604749742620285,0.0884622644734047,10.4879764448722,1.002410127025412,1.279267942701276e-05,0.0743354384594772,32.08904175544813,5.030759435093686,29279.367505548336,1958.6656562503467,0.6653766448415876,30.71983573171662,67.78872647354781,12.37749892040085,7.132681162792743,0.1829080549505639,0.1317808542807289,10.268148476649134,6.5220295699852695,5.081028180473558,144.02110616808173,0.4421090463123908,20.629258510172782,201.6125361713813,0.0864327143819785,0.069281702310924,0.030671924974048,2.971991115746025,1.2884171431257303,8.5699546184567,9.025227971223028,1.7632026088648638,1.020648668432526,1.000183876924119,0.096707029363166,8.73755659790738,1.405312640832995,20.516808098316545,87.76015081116158,1.0017108937926518,52.01734705165885,1.3401629179385797
2022-05-15,30189.333177005963,2064.229357512243,1.0031048134084175,1.006853723878678,298.3592181960573,1.0030905313564815,0.4300177313049834,0.5411354845870858,52.53693016663614,0.0900262081457357,11.37609195242141,1.0044716838207497,1.2553553170252588e-05,0.0727808530244013,34.00090967957494,4.947299436059024,30187.868102584063,2016.6396397657104,0.6870535050055993,31.62824664607392,69.18036054658073,12.698651478664386,7.296924238974067,0.1896150212848339,0.1397049049392781,10.875108834884555,6.718515352486529,5.196500559588547,154.80511327837857,0.4646786154632492,21.28931474549503,213.1300464047778,0.0935940825236308,0.074543685341309,0.0319274754011005,3.047021336035106,1.4511971884990318,8.679468715543836,8.561115730686625,1.8369008071016744,1.3229653490097075,1.0036408155678949,0.1023719913578056,8.835428655820108,1.4384241307256775,21.420702475054885,88.78565287633741,1.0043395361790792,54.28121947899077,1.3628178532963622
2022-05-16,31319.30911113,2147.047447880575,1.000853787522889,1.0031404255289675,311.97562672862404,1.0034444408179817,0.4481544456391356,0.5977323306990724,58.845207179976505,0.093172770085769,11.800640817629374,0.999694226974965,1.3008226057216572e-05,0.0723695937192271,36.42635106021344,4.941181178355567,31251.489907144347,2113.1715170104026,0.7357801235330548,32.64866929722699,71.52515279056072,12.984096245915904,7.900540852796309,0.203345778851466,0.1456318815319122,12.358513197583822,7.35998031562979,5.448514899153683,171.59916510117276,0.4914107146647032,22.138038006890696,214.32133391836413,0.0980373419592617,0.0761373920746713,0.033440124830752,3.1212587199795045,1.4599329864332824,9.079528011999404,9.206451212965527,1.9142371116248156,1.3367731101687887,0.99996663092347,0.1079294297219275,9.166278368316911,1.4642812642695846,23.07525774163584,95.72266907164196,1.0021070053622307,54.99779384985777,1.4031476568483194
2022-05-17,29923.606993639707,2025.888698391216,1.0013712362217595,1.002742488708371,298.1658192080871,1.001881452980116,0.4235522358019889,0.5572923491296004,53.64872755824407,0.0879959475015697,10.661734977316367,1.0017176228919482,1.2028600164138345e-05,0.0692079614598323,32.59792703964918,4.917000252966648,29920.69454867623,1991.664153381077,0.676023782318163,31.81455436299266,67.2571317101658,12.346260139747557,7.419519239667697,0.1939871624086848,0.135736708445437,11.029544721934714,6.525626161529556,5.044071874021496,162.7131412638293,0.457926519384557,20.90422597649676,197.4396411199741,0.1031471525192609,0.0694160099752957,0.0310071140553366,2.860759300439633,1.3219392941949737,8.066059021509373,8.102994650848537,1.7734380272924777,1.1820001446956938,1.001515026263892,0.1022667569331352,8.280230689940472,1.3392106768337768,19.86630773386999,94.2155775313357,1.002377527191094,53.627280255592815,1.3199637910407265
2022-05-18,30502.19328027689,2095.178884796724,1.000585742630391,1.0026620340112518,306.5358434449809,1.001452375575636,0.439154212031743,0.5793672475865163,57.41976646466422,0.090419134367195,11.053819427499077,1.001897707802241,1.2579224020280658e-05,0.0724953177375161,34.52224117418203,4.960941495352261,30552.01387376172,2064.0442125721147,0.7290331286311724,32.07027281486269,72.96254840854071,12.90496369468606,7.744127929918826,0.2026260541589093,0.1421529386732776,11.512529977626254,6.67873991257984,5.488522943509913,173.2733894265023,0.4971542971950161,21.8506055860816,206.6812315084485,0.0919900471467966,0.0714427172379714,0.0329425807336173,3.006168201286756,1.3830232113456866,8.915417261389637,8.658607237678682,1.861443656424267,1.2236390890632212,1.0007309798750696,0.1089258141031822,8.609554986119464,1.399612437727788,21.553179542767264,100.35579955707036,1.002379891513435,55.78519295476433,1.37983501503716
2022-05-19,28772.200501112577,1915.1771232664505,1.0002281580012902,1.0022252145704416,288.249178406239,1.0016536942189862,0.4064758494281428,0.5069949254883879,49.76196637946705,0.0839874056982589,9.517212484127024,1.0019979808743606,1.1554649240502271e-05,0.0711131334558575,29.540600912429856,4.9046110013334765,28805.44746542796,1885.9959989941285,0.626458602295465,29.68774183069077,66.1633035863086,12.087116684277,6.812061111560785,0.1853455219784602,0.1282700453588267,10.092025779383134,5.895338823028539,4.889554713303301,155.46554049253083,0.435908108522482,19.849882646022387,188.7476363048172,0.0953035806315263,0.0620480158369254,0.0292445137270015,2.862355507963021,1.1932803979426925,7.89399957908639,7.471543249413905,1.6758646262460886,1.0393614760268148,1.0001494985115589,0.0996378331821567,7.560129783272327,1.2174573704556293,21.6463051530703,91.40121439213796,1.0005764686323764,50.4691877741648,1.2716431615464343
2022-05-20,30382.40624219559,2023.848259360817,1.001081828228837,1.001675862857306,307.630493551344,1.0035658582813047,0.4216304787227682,0.5348984580018751,52.332264069475926,0.0870740525151797,10.07163545677334,1.0026073796993658,1.1865361497655018e-05,0.0739535130606196,30.481869087117808,4.974207598710244,30355.40317130959,1988.5455036973435,0.6623175641348419,30.935811316725864,72.25395750066285,12.491935292033007,7.226408756118847,0.196772055043729,0.131144732424898,10.933543144286697,6.129593688466199,5.196582889899486,166.340850764336,0.4474914094625655,20.97457538192602,196.740946879298,0.0862354232653347,0.0661592836055279,0.0314580711553541,2.9581786358163003,1.3103559114530678,8.10643510693022,8.20971462446673,1.7627020050563995,1.1308180917724278,1.00117633604723,0.1042676325571959,8.229298394461978,1.2917346708062447,21.86174157511892,92.18205211497384,1.0040183135156926,51.16323518374039,1.3269480472591773
2022-05-21,29256.81337441625,1963.9909395294865,1.0012535537972191,1.0016744736661014,302.90843357288986,1.0013559026940957,0.4114933659868321,0.5183694488225625,49.58463231269403,0.0845194125482852,9.695758499813332,1.0024418517993878,1.1637963615358306e-05,0.0714449639938248,28.984559165871044,4.9793371228071885,29300.329173452305,1932.73025345247,0.636165385434187,29.780050919943942,68.70746133363836,12.100249925340188,6.887094217383938,0.1875521883252336,0.1266969827534376,11.21584071663337,5.773849053792074,5.11334789772692,174.5386327586683,0.4358735657776414,20.20586310268188,191.27556943608184,0.0905241101471687,0.0641644379900249,0.0302193551023292,2.7899820267508253,1.2812086305720358,7.782967204719156,7.786668069768389,1.741843260993745,1.0734536674705382,1.0007745911509949,0.1002434946446478,7.949420908422889,1.2228931502815144,20.861331432756643,89.26860964685866,1.0017907768101613,49.266362475873386,1.278567431368801
2022-05-22,29491.5079477606,1978.1471325624789,1.0008286824717345,1.002761445370339,312.8154289324993,1.002665821097778,0.4152753530280019,0.5294920193158067,50.34352259407359,0.0845343858986514,9.99688541163415,1.0020882626688514,1.1779373610260556e-05,0.0741660802605316,29.991178724482342,4.901697056967088,29474.39530275997,1928.8572162473345,0.649914168179044,30.12422629710982,69.75664148795661,12.251825205611931,7.076656024010587,0.1897052853448937,0.1313628118053675,11.097537750900084,6.141918140114648,5.2545475621497895,176.576881529727,0.4344399912377303,20.401326773513293,192.6763082647933,0.0905667022174349,0.0648617870251514,0.0308871800932681,2.825242602367529,1.334849754548235,8.045032423788763,8.012194744579954,1.8248655079716305,1.0983574468353126,1.0011924854229286,0.1018409269427035,8.188270902797568,1.2512228976206916,21.107106306492195,91.670471225311,1.001320613665228,48.74585573421871,1.3094302474591768
2022-05-23,30351.050417138096,2046.6463496545232,1.000241015724455,1.0019158924826543,319.8494390456595,1.0011286286620449,0.4228608764476286,0.5432984065394273,52.767400507738245,0.0863370800641066,10.189629881421922,1.0010163866448412,1.1951030487153297e-05,0.0781574459391829,31.839105738611583,4.884795410399339,30374.7712848372,2000.1248196700624,0.6789028382782145,30.817814493517734,71.80883369609995,12.534827764683522,7.362769802389011,0.1964090294153538,0.1359868605274876,11.427119100888095,6.260142664051536,5.512927698138637,187.1354582488657,0.4445629856749895,21.14427384217012,199.2660292873164,0.0971752089658078,0.0696373801409276,0.0321337890204025,2.900862225136009,1.390578837281997,8.042319669750693,8.242692006128753,1.986832244487015,1.1099063009709995,0.9999779992442888,0.1046113763722412,8.473904534387922,1.3120823031246427,21.78160905141774,92.34417819876852,1.0007187888226905,50.81656409746305,1.358202617182204
2022-05-24,29163.167775739188,1974.5811944790917,1.0002489308363216,1.001871950095654,317.7471875282028,1.0011952900887542,0.4055009945873183,0.513930048840228,49.12044024307904,0.083877609802147,9.917950994206556,1.0015928513393704,1.168097510535839e-05,0.0763026331917921,29.04343304305203,4.885192717169116,29175.885426240497,1936.6327994138232,0.6410227525343959,29.68680960823357,69.2202232544868,12.585688833519306,7.026829535673109,0.1854647722742405,0.1290430285979449,11.15528957041135,5.824683296309321,5.624137432668483,185.73634717426157,0.4158795050525258,21.9668826332435,191.9009636706092,0.0967691652671937,0.066873551803169,0.0313649296274766,2.7604600296343,1.3014689071315824,7.746248816869548,7.759112749791029,1.877789079939005,1.0330397560506204,1.0003199809449888,0.0986047046740662,8.15627095952214,1.2291728539619478,21.04195737608668,90.86277605496566,1.0019476045697515,51.19554292719803,1.308501987086147
2022-05-25,29655.02613175249,1979.770545006472,1.000082786755364,1.0006413008595887,328.2995872481599,1.0013034021927114,0.40920231512538,0.521399625268225,49.636798974862586,0.0837454808435665,10.197008650448218,1.000672808922921,1.1730608004156536e-05,0.0805837964337202,28.96969028636885,4.874636917503926,29640.09412236153,1938.0802602719623,0.660876516154734,29.808945858483494,70.37967753499669,12.771255811014116,7.23598586690356,0.1900372912562595,0.1330966461734463,11.087887574714992,5.9741069521287375,5.59727775141041,192.8315243929221,0.4178429837674305,24.37890206690666,195.6710309200768,0.0982787389099161,0.066314076074644,0.0316869087789849,2.7706221314666064,1.3113442161277489,7.504005928173767,7.890489269272239,2.115192292455514,1.0413960648078135,0.9996203934922704,0.099413255191949,8.408773891617745,1.2724014578082918,21.29092920461869,90.69975630901054,1.0003985158134792,53.22862789981084,1.346801096693937
2022-05-26,29584.949851985926,1944.8428445072448,1.0002520711114598,1.0004476274021938,326.18222222703326,0.9986143544262528,0.4063029819956092,0.5143498842212021,48.056134850350986,0.0836745598834525,9.855449944611918,1.000725823151647,1.1602385450903912e-05,0.0846974107198607,27.22219816282344,4.884520588615649,29567.592919202616,1902.2393322985,0.647959688718728,29.009741794161148,68.24843994845807,12.661063314431477,7.006162544591495,0.184169459015888,0.1323509606847399,10.7247965133403,5.742703861917344,5.617416101481032,204.24466084038693,0.4048021284414836,23.758425719915483,190.8983815046428,0.1044433197390225,0.064447117983654,0.0314610028075424,2.696808371089197,1.3996927831165842,7.341055204715511,7.783645646565101,2.121447697441082,1.0588349941534665,0.9995285528757826,0.0976932637587812,8.172643316339316,1.2313043150466398,20.981401455693412,87.37529681969926,1.0007691805017351,53.31997466012329,1.322231198839619
2022-05-27,29346.781442431617,1807.9694742881136,1.000913417497381,1.0021207542120438,307.82419266656734,1.0011621721646,0.3943981769461495,0.4828516376345366,43.546922400599904,0.0788158905418532,9.198261981785189,1.0021962020922532,1.0658865378636624e-05,0.0825311676982689,23.594655327479263,4.879678279713155,29283.693026193123,1769.3881456529664,0.6018057445037106,27.622607052345924,63.8667161886213,12.098708170808512,6.620120283085111,0.1710216216705483,0.1255155544280609,9.677480188004257,5.2541393087261765,4.975035292927397,189.94354848893343,0.3816654141360926,22.141108066508025,181.422806350988,0.1256907994194381,0.0597379027209496,0.0297350839455258,2.512478664930249,1.3762231071558515,6.4033462918071935,7.379479268218362,1.88143881622538,0.9960215984134286,1.000735705796575,0.091368797792762,7.674748467674974,1.1429604890217488,19.66374402473205,73.23574560233892,1.0003457176053363,49.212561525102416,1.2440769180655815
2022-05-28,28646.65218193245,1724.8757340323443,1.000572052530444,1.0004119104567086,301.2670509597398,1.001251574264027,0.3822834941737768,0.4558360512848148,40.99753816385139,0.0814481963841738,9.13874862040733,1.0011540837981934,1.0432887880478737e-05,0.0806071940954854,22.43282416091506,4.886468515504416,28622.551826107087,1683.8881150887337,0.5742996181865947,26.34920851360077,61.47880916641328,11.23888994909296,6.263364311167454,0.1678148770877214,0.1204532739921565,9.257783714084054,4.790382752997632,4.674746833242666,180.40093997434445,0.3594871009780357,22.539988608084705,173.68763239639415,0.1774255808676042,0.0558124839294958,0.0289202696384348,2.376058128095236,1.297896702284463,6.07289948057631,6.939465149500503,1.813522103367148,0.9314972465109688,1.001003425264777,0.0872118322205806,7.2069792704502,1.0985076398972125,18.272518939583183,67.30687039835472,1.0021679640464995,47.92152226577426,1.211046457806345
2022-05-29,29088.236452817226,1798.6948545788846,1.0014754081567552,1.0028862651299584,309.0366097163039,1.0014944111941797,0.38701377546048,0.4664316859464866,44.46481243620848,0.082190773815489,9.695152233273474,1.0025267983837698,1.0799737199410425e-05,0.0813944210079635,24.888556335911904,5.054383983277398,29086.382021129557,1757.332120099503,0.5883988791215271,27.1317658328637,63.16478340880825,11.532209247517624,6.582314088796642,0.1707031579678223,0.1233173354482622,9.442714065846443,5.0148053257763765,4.994720792959564,176.3237150339822,0.3678912327363033,22.82324858789479,179.33712871271456,0.1705235555278548,0.0559731174549147,0.0297891739648737,2.418152318994988,1.3077714574656996,6.248307557446616,7.247408177173311,1.969204685161108,0.9603880379052387,1.0025090356876944,0.089455355429883,7.551538690522504,1.1352667728487775,18.587612818683645,70.44882085847894,1.002040063221028,49.292788912073846,1.2597240364306954
2022-05-30,29492.50321495364,1814.9831598025935,1.000287053860536,1.0039959984900884,306.1490273925443,1.0014337123530834,0.3898603598259622,0.4818237972764668,44.92918554220565,0.083535799937801,9.986166924880612,1.0012775160707852,1.1499152184313292e-05,0.080604533208621,26.06716692068503,5.08408212277428,29456.162994471397,1772.4238596955222,0.5989108169010998,27.276171132198897,63.80994739891105,11.695560945622022,6.716663623361828,0.1749898078504871,0.1316078679863381,9.607657645645652,5.178481988460084,4.947217052644926,186.17250174896984,0.378800348463802,23.740981001052543,185.75352735712545,0.173026972937555,0.0576204988957262,0.0301627755997973,2.4379037876111407,1.3136797132189315,6.237994554868127,7.130473059600254,1.9897246479716717,0.9729659753915304,1.0009695273914632,0.0905665812541578,7.639133608276874,1.1726385443979432,18.49429828327461,81.48613555246462,1.0017010502023669,52.54768863754072,1.295567021123193
2022-05-31,31740.94072516695,1995.9364841552344,1.000411218451647,1.0012503278993103,322.18861424458186,0.998231419756559,0.4187053842908315,0.5706636680302087,47.19388053427913,0.0879262785589363,10.461842809318217,1.0001655890466483,1.2186118527174176e-05,0.0833595752471593,27.638595072665453,5.234085243656987,31698.11294514569,1954.8527114100796,0.6578094289810985,29.16186857233608,69.12239469709459,12.44209136273738,7.463345271836964,0.1897726110180815,0.1436335105683718,10.517151461958886,5.759712215557725,5.646552310207259,204.36193137917547,0.4195318729719836,24.87062042507552,196.0049051948796,0.1738097214388784,0.0637492252337991,0.032879965567119,2.6967308494878703,1.4397391164388096,7.21536373835746,8.111699903739773,2.151043124628868,1.0869936245327148,1.000475565926507,0.0975180185284086,8.2049154194941,1.3308943792430787,24.12941133591765,84.95740268312962,1.0007320273817957,55.75773954291928,1.385952441318307
2022-06-01,31865.749621173167,1944.078766836179,0.9992437672892835,1.0006978334672612,321.67744750510934,0.998708797826499,0.4244480307123939,0.6308250773840011,45.97177874707522,0.0860490398850663,10.448283148141524,1.0002929321948908,1.1813386135467988e-05,0.0841300520330373,26.584636010574343,5.31646379057868,31829.14478827985,1910.8884803915223,0.6626506715038493,28.95624848654997,68.50657607208066,12.242503458342211,7.638055952520994,0.1894429518693364,0.1505037980778151,10.306355523464724,5.947665144874647,5.698207198059476,200.62070222371293,0.4112995533249612,23.916899813876483,203.5261232897172,0.1738436347493677,0.0636207416662227,0.0328694724327106,2.743626550835196,1.4620413318973169,6.794043950801458,8.321763059266996,2.10746863238932,1.0908984492351927,0.999480133922258,0.0946552475992664,8.107775286952396,1.3502213006922557,23.96495365368969,81.36963594353591,0.9997289741417068,54.27863687002587,1.386479032930905
2022-06-02,29833.45033020525,1828.8926546074288,0.9995691882631984,1.0006448198100686,300.8807913441796,1.000416684199908,0.399343935997721,0.5536779842024441,40.24040840767166,0.0814612634132019,9.4842224685785,0.9996251101055208,1.0910143259215394e-05,0.0835513686868477,23.815431880006667,4.8826230581915535,29885.89766718876,1794.1589754791034,0.6028805614310659,26.8897192607759,63.12657633095472,11.521342666263198,6.938042003145949,0.1791668394508678,0.1371434756863279,9.373625169280452,5.352912092815359,5.163742402199935,198.7610098771185,0.3853956362037866,22.16459215435554,186.3066565032841,0.1816496318470525,0.0615819725638249,0.0307130765602062,2.5175530704786744,1.3357690815577294,6.114868123570679,7.650092763698273,1.948545555369409,0.9890513315457689,1.0009133779637582,0.090193057805705,7.467239887026935,1.208991184104545,21.086427393140116,75.64533043595922,1.0003277353568507,51.94988859756729,1.2685965349293362
2022-06-03,30481.013996026013,1833.089840845753,1.0003054822238002,0.998762380823288,308.08906672268705,0.9991592126181684,0.4059543392089512,0.5869984875309932,40.889861237118055,0.0828058259740694,9.896299945398498,0.9994667093662342,1.1224778390028192e-05,0.0841117586539808,24.66754989255323,4.914366761146873,30456.246508063472,1796.1677405360144,0.6193666699479351,27.14183435594626,64.30984659190571,11.718692511938432,7.202993283029027,0.1848563318632315,0.1433927418260255,9.639776382115162,5.609055112242151,5.314722540022476,201.71237379830976,0.3954000562663152,22.479432084495368,188.23762080769143,0.1685138989747399,0.0633259887573315,0.03155975789193,2.5640286051642125,1.3725312646381318,6.4101456561282015,9.54841044128114,1.9880759466455655,1.0360773949147526,1.0000026150981245,0.0927317094170561,7.760973365141826,1.2438691005734803,21.13776957699764,77.9326497916423,0.9993539680774568,53.8590122084231,1.2963108739453149
2022-06-04,29714.143487149733,1776.979907458187,1.000424635007025,1.000697897621939,298.447625033423,1.001983088752391,0.3914176021539427,0.5602255376648544,38.27578860880165,0.0803536641345642,9.372006368573782,1.0015190355219843,1.083086840676029e-05,0.0811199271396744,22.970797168652684,4.861462006689,29725.318478358677,1738.551950085931,0.5898923429362142,25.9641032275288,62.66793774707071,11.37281859670336,6.862918959349597,0.1784812620041476,0.146554432226503,9.182193902444377,5.249960210462132,5.072534909335424,194.0208400359849,0.381472237819537,21.878094960287655,183.26591445548857,0.1752179368770333,0.0614756287734807,0.0302818203905275,2.441428692184349,1.2977602495732588,6.130316266705417,7.930960415653884,1.900582312463133,0.9813727908105292,0.9995154631109184,0.0890566139515713,7.39872832115786,1.195517125076732,20.033655699690037,77.29729797824702,1.0011930121843733,55.3294788935133,1.2656497648333105
2022-06-05,29872.3603087139,1804.2616695112488,1.001021005076998,1.0013500391358292,301.8449199848928,1.0031770482147486,0.3932267903624653,0.5668716690507664,38.97751186459448,0.0817747579373954,9.436263733449625,1.0024426054852975,1.0898795919044384e-05,0.0804692932692937,24.57940586593163,4.959822791859796,29872.03101607873,1765.5435620530814,0.5965202477247938,25.95533856993117,63.719744162653576,11.50778521607918,7.415086396389464,0.1795730340090897,0.1436843717524318,9.253761392292168,5.333133751210084,5.130145770737965,189.29975138130013,0.3885694272122069,21.988674955012407,188.8439354982812,0.152306635703715,0.0612610201707489,0.0305606185194332,2.49636335177451,1.2996831513206075,6.195205124941966,7.755711085208185,1.9096484884337463,0.9831055642401,1.0017683924639522,0.0906335653119738,7.471242567714094,1.1957270165765272,20.647189037498023,77.00597530959855,1.0020992179541452,57.01681420411954,1.288444270163024
2022-06-06,29917.7640524562,1805.3313949894373,1.0001014477721393,1.0008107585344377,298.81564352419537,1.0010195676512004,0.3961828350786588,0.5676280651488058,38.46322506754232,0.0819716412815964,9.338347728064072,1.000555444937036,1.080732487557104e-05,0.0814485407835347,24.167959286957178,5.064997607655551,29921.26932672277,1766.9815173610496,0.5980490426567903,26.114782689995018,63.17552749668198,11.524092038380887,7.643578679360507,0.1789605856292341,0.1437014387536264,9.178199282302264,5.328493224232071,5.095311658443449,187.98194599904707,0.3911457241989939,21.8482105178852,179.86874798189126,0.1634547109901407,0.0624771351398242,0.0304182703805731,2.463071024348823,1.301704875248816,6.1067890824741005,7.332027015468213,1.957000921596408,0.9777016306749762,1.0007048248273531,0.0940294048447875,7.3707626075962525,1.2092143489624312,20.106144930836475,73.35425584263042,1.000321160320335,56.34299658386809,1.272248380210452
2022-06-07,31372.5847629755,1860.1813068416047,1.0003217943958225,1.001435458436979,295.58954661325384,1.0013655575241491,0.4028522036035331,0.6081451522907464,42.41060097547512,0.0830944525497163,9.472049966781285,1.0003583313896065,1.1059024947979924e-05,0.0817614437288922,25.94347689960417,5.116860717022787,31349.064141368955,1819.421170162726,0.6322327356707669,27.36238279633724,64.398744476552,11.647379300692563,7.968632509571009,0.1818289434600382,0.1449998989713463,9.468175608629252,5.492538358501246,5.374565248327553,189.57163776875905,0.4105790927324823,22.493024120161213,185.94510837871775,0.1593511988645556,0.0649334038760016,0.0317997279246617,2.51473914337049,1.347812157419441,6.398064423617201,7.587504928715855,2.063677690868053,1.0154248238850023,0.9999404746808648,0.0968448229749158,7.575134869306821,1.307895648374348,20.76416131440611,69.5462691727191,1.0005927532075107,57.55454392293913,1.3043903918226265
2022-06-08,31265.469277693348,1818.3877119829308,1.001398919157062,1.0020084453743354,290.92534560918034,1.0013913256110416,0.4086854392784504,0.6169005122096026,39.54988117863195,0.080825242188652,9.245287369128352,1.0014525786540291,1.076902490838853e-05,0.0825004464419785,24.747032869712,5.2944006502421,31243.79519576565,1780.9756182605709,0.6180402565621677,27.089118466298668,63.99415394907026,11.385915343843816,8.752244105057168,0.1786792353561333,0.1410395710767394,9.254634525931989,5.21354768302369,5.258954948632062,188.91283370535135,0.4000476277530973,21.65360217298482,183.10988277183583,0.1613735756345982,0.0624209516767291,0.030805321963948,2.445804885747391,1.3178612976232291,6.058790234798454,6.85473465087683,2.07872276068658,1.024468335521727,1.0008824434322563,0.0913269820021612,7.361692229430453,1.2475342837884096,19.87912054167185,66.89597375890871,1.0022660919205502,57.6374955264498,1.286471337898708
2022-06-09,30229.236836130374,1794.539625671828,1.000681381029651,1.00070856363376,288.9760034998644,1.0018207305533526,0.4013646967922223,0.6426214518129036,38.84247541383652,0.0800381546792962,9.000860375425932,1.000186996207394,1.0613693041645997e-05,0.0804977292637198,24.504974257350757,5.355567493717374,30241.40126064896,1753.1913474084747,0.6070023671988923,28.150741721272016,61.63098512760772,11.391074076326962,8.712663354019147,0.1764657435528438,0.1402290187631568,8.77538387761778,5.0750497590982215,5.077872757592375,186.5204717781182,0.4175636339054187,21.33225644836621,177.14290983425497,0.1619414332514981,0.0632676326080482,0.0303322133619461,2.401619624067271,1.2937963995922732,5.712967817367451,6.507941617895037,2.0723301248420904,0.9818703276277788,0.9992694035892752,0.0882588504934113,7.185523480301636,1.3346725656052885,19.507722165846705,65.25026244627196,1.0001115313946418,56.81368146140733,1.2559862005782496
